"Data (len:900, TCP:500)",z and alpha,Model (Parameters),ARL0,ARL0,ARL1,ARL1
,,,mean,std,mean,std
MG:5 Var:4,z:1.96 alpha:1,"TM (z:1.96,a:1,(0.1, 20))",500,0,6.6667,2.0817
MG:5 Var:4,z:1.96 alpha:1,"TM (z:1.96,a:1,(0.15, 10))",127.4212,146.0714,3,1.7321
MG:5 Var:4,z:1.96 alpha:1,"TM (z:1.96,a:1,(0.15, 15))",402,154.415,4.3333,2.0817
MG:5 Var:4,z:1.96 alpha:1,"WM (z:1.96,a:1,(0.1, 10))",127.2485,146.1446,3,1.7321
MG:5 Var:4,z:1.96 alpha:1,"WM (z:1.96,a:1,(0.1, 15))",404.3333,165.6995,4.3333,2.0817
MG:5 Var:4,z:1.96 alpha:1,"WM (z:1.96,a:1,(0.1, 20))",500,0,6,1
MG:5 Var:4,z:1.96 alpha:1,"WM (z:1.96,a:1,(0.15, 10))",127.2485,146.1446,3,1.7321
MG:5 Var:4,z:1.96 alpha:1,"WM (z:1.96,a:1,(0.15, 15))",271.6667,208.6249,4.6667,1.5275
MG:5 Var:4,z:1.96 alpha:1,"WM (z:1.96,a:1,(0.15, 20))",500,0,6,1
MG:5 Var:4,z:1.96 alpha:1,"WM (z:1.96,a:1,(0.2, 10))",195.3333,264.3723,3,1.7321
MG:5 Var:4,z:1.96 alpha:1,"WM (z:1.96,a:1,(0.2, 15))",408,159.3487,4.3333,2.0817
MG:5 Var:4,z:1.96 alpha:1,"WM (z:1.96,a:1,(0.2, 20))",500,0,6,1
MG:5 Var:4,z:1.96 alpha:1.5,"CTM (z:1.96,a:1.5,(0.1, 10))",500,0,6,1
MG:5 Var:4,z:1.96 alpha:1.5,"CTM (z:1.96,a:1.5,(0.1, 15))",500,0,8.6667,0.5774
MG:5 Var:4,z:1.96 alpha:1.5,"CTM (z:1.96,a:1.5,(0.1, 20))",500,0,11.6667,0.5774
MG:5 Var:4,z:1.96 alpha:1.5,"CTM (z:1.96,a:1.5,(0.15, 10))",500,0,6.3333,0.5774
MG:5 Var:4,z:1.96 alpha:1.5,"CTM (z:1.96,a:1.5,(0.15, 15))",500,0,9.3333,0.5774
MG:5 Var:4,z:1.96 alpha:1.5,"CTM (z:1.96,a:1.5,(0.15, 20))",500,0,12.6667,0.5774
MG:5 Var:4,z:1.96 alpha:1.5,"CTM (z:1.96,a:1.5,(0.2, 10))",500,0,7.3333,0.5774
MG:5 Var:4,z:1.96 alpha:1.5,"CTM (z:1.96,a:1.5,(0.2, 15))",500,0,10.6667,0.5774
MG:5 Var:4,z:1.96 alpha:1.5,"CTM (z:1.96,a:1.5,(0.2, 20))",500,0,13.6667,1.1547
MG:5 Var:4,z:1.96 alpha:1.5,"SWM (z:1.96,a:1.5,10)",406.3333,162.2354,5.3333,0.5774
MG:5 Var:4,z:1.96 alpha:1.5,"SWM (z:1.96,a:1.5,15)",500,0,6.6667,1.5275
MG:5 Var:4,z:1.96 alpha:1.5,"SWM (z:1.96,a:1.5,20)",500,0,10,1
MG:5 Var:4,z:1.96 alpha:1.5,"SWM (z:1.96,a:1.5,25)",500,0,11.3333,2.3094
MG:5 Var:4,z:1.96 alpha:1.5,"SWM (z:1.96,a:1.5,30)",500,0,14.3333,1.1547
MG:5 Var:4,z:1.96 alpha:1.5,"TM (z:1.96,a:1.5,(0.1, 10))",500,0,4.6667,0.5774
MG:5 Var:4,z:1.96 alpha:1.5,"TM (z:1.96,a:1.5,(0.1, 15))",500,0,7.3333,1.1547
MG:5 Var:4,z:1.96 alpha:1.5,"TM (z:1.96,a:1.5,(0.1, 20))",500,0,10.3333,1.1547
MG:5 Var:4,z:1.96 alpha:1.5,"TM (z:1.96,a:1.5,(0.15, 10))",500,0,4.6667,0.5774
MG:5 Var:4,z:1.96 alpha:1.5,"TM (z:1.96,a:1.5,(0.15, 15))",500,0,7.3333,1.1547
MG:5 Var:4,z:1.96 alpha:1.5,"WM (z:1.96,a:1.5,(0.1, 10))",500,0,5,1
MG:5 Var:4,z:1.96 alpha:1.5,"WM (z:1.96,a:1.5,(0.1, 15))",500,0,7.3333,1.1547
MG:5 Var:4,z:1.96 alpha:1.5,"WM (z:1.96,a:1.5,(0.1, 20))",500,0,10.3333,1.1547
MG:5 Var:4,z:1.96 alpha:1.5,"WM (z:1.96,a:1.5,(0.15, 10))",500,0,5,1
MG:5 Var:4,z:1.96 alpha:1.5,"WM (z:1.96,a:1.5,(0.15, 15))",500,0,7.3333,1.1547
MG:5 Var:4,z:1.96 alpha:1.5,"WM (z:1.96,a:1.5,(0.15, 20))",500,0,10,1
MG:5 Var:4,z:1.96 alpha:1.5,"WM (z:1.96,a:1.5,(0.2, 10))",500,0,5,1
MG:5 Var:4,z:1.96 alpha:1.5,"WM (z:1.96,a:1.5,(0.2, 15))",500,0,7.6667,1.5275
MG:5 Var:4,z:1.96 alpha:1.5,"WM (z:1.96,a:1.5,(0.2, 20))",500,0,10.3333,1.1547
MG:5 Var:4,z:1.96 alpha:2,"CTM (z:1.96,a:2,(0.1, 10))",500,0,9,1
MG:5 Var:4,z:1.96 alpha:2,"CTM (z:1.96,a:2,(0.1, 15))",500,0,16.6667,7.2342
MG:5 Var:4,z:1.96 alpha:2,"CTM (z:1.96,a:2,(0.1, 20))",500,0,17.6667,2.0817
MG:5 Var:4,z:1.96 alpha:2,"CTM (z:1.96,a:2,(0.15, 10))",500,0,14.6667,9.815
MG:5 Var:4,z:1.96 alpha:2,"CTM (z:1.96,a:2,(0.15, 15))",500,0,17.3333,8.3865
MG:5 Var:4,z:1.96 alpha:2,"CTM (z:1.96,a:2,(0.15, 20))",500,0,21.6667,8.9629
MG:5 Var:4,z:1.96 alpha:2,"CTM (z:1.96,a:2,(0.2, 10))",500,0,24.3333,24.8462
MG:5 Var:4,z:1.96 alpha:2,"CTM (z:1.96,a:2,(0.2, 15))",500,0,26.6667,23.6925
MG:5 Var:4,z:1.96 alpha:2,"CTM (z:1.96,a:2,(0.2, 20))",500,0,30.6667,20.232
MG:5 Var:4,z:1.96 alpha:2,"SWM (z:1.96,a:2,10)",500,0,6,0
MG:5 Var:4,z:1.96 alpha:2,"SWM (z:1.96,a:2,15)",500,0,9.3333,1.5275
MG:5 Var:4,z:1.96 alpha:2,"SWM (z:1.96,a:2,20)",500,0,13.3333,2.3094
MG:5 Var:4,z:1.96 alpha:2,"SWM (z:1.96,a:2,25)",500,0,16.3333,2.0817
MG:5 Var:4,z:1.96 alpha:2,"SWM (z:1.96,a:2,30)",500,0,20.3333,0.5774
MG:5 Var:4,z:1.96 alpha:2,"TM (z:1.96,a:2,(0.1, 10))",500,0,6.6667,0.5774
MG:5 Var:4,z:1.96 alpha:2,"TM (z:1.96,a:2,(0.1, 15))",500,0,11,1
MG:5 Var:4,z:1.96 alpha:2,"TM (z:1.96,a:2,(0.1, 20))",500,0,14.3333,1.5275
MG:5 Var:4,z:1.96 alpha:2,"TM (z:1.96,a:2,(0.15, 10))",500,0,6.6667,0.5774
MG:5 Var:4,z:1.96 alpha:2,"TM (z:1.96,a:2,(0.15, 15))",500,0,10.6667,0.5774
MG:5 Var:4,z:1.96 alpha:2,"WM (z:1.96,a:2,(0.1, 10))",500,0,7.3333,1.5275
MG:5 Var:4,z:1.96 alpha:2,"WM (z:1.96,a:2,(0.1, 15))",500,0,11,1
MG:5 Var:4,z:1.96 alpha:2,"WM (z:1.96,a:2,(0.1, 20))",500,0,14.6667,1.1547
MG:5 Var:4,z:1.96 alpha:2,"WM (z:1.96,a:2,(0.15, 10))",500,0,7.3333,1.5275
MG:5 Var:4,z:1.96 alpha:2,"WM (z:1.96,a:2,(0.15, 15))",500,0,11,1
MG:5 Var:4,z:1.96 alpha:2,"WM (z:1.96,a:2,(0.15, 20))",500,0,14,1
MG:5 Var:4,z:1.96 alpha:2,"WM (z:1.96,a:2,(0.2, 10))",500,0,6.6667,0.5774
MG:5 Var:4,z:1.96 alpha:2,"WM (z:1.96,a:2,(0.2, 15))",500,0,10.3333,0.5774
MG:5 Var:4,z:1.96 alpha:2,"WM (z:1.96,a:2,(0.2, 20))",500,0,14.6667,2.0817
MG:5 Var:4,z:1.96 alpha:2.5,"CTM (z:1.96,a:2.5,(0.1, 10))",500,0,138.3333,140.8344
MG:5 Var:4,z:1.96 alpha:2.5,"CTM (z:1.96,a:2.5,(0.1, 15))",500,0,141,140.8119
MG:5 Var:4,z:1.96 alpha:2.5,"CTM (z:1.96,a:2.5,(0.1, 20))",500,0,164.3333,130.155
MG:5 Var:4,z:1.96 alpha:2.5,"CTM (z:1.96,a:2.5,(0.15, 10))",500,0,201,165.4297
MG:5 Var:4,z:1.96 alpha:2.5,"CTM (z:1.96,a:2.5,(0.15, 15))",500,0,247,184.5779
MG:5 Var:4,z:1.96 alpha:2.5,"CTM (z:1.96,a:2.5,(0.15, 20))",500,0,280.6667,206.6914
MG:5 Var:4,z:1.96 alpha:2.5,"CTM (z:1.96,a:2.5,(0.2, 10))",500,0,281.3333,205.5367
MG:5 Var:4,z:1.96 alpha:2.5,"CTM (z:1.96,a:2.5,(0.2, 15))",500,0,281.3333,205.5367
MG:5 Var:4,z:1.96 alpha:2.5,"CTM (z:1.96,a:2.5,(0.2, 20))",500,0,284,200.9179
MG:5 Var:4,z:1.96 alpha:2.5,"SWM (z:1.96,a:2.5,10)",500,0,8.3333,2.5166
MG:5 Var:4,z:1.96 alpha:2.5,"SWM (z:1.96,a:2.5,15)",500,0,24.3333,22.2785
MG:5 Var:4,z:1.96 alpha:2.5,"SWM (z:1.96,a:2.5,20)",500,0,28.6667,21.362
MG:5 Var:4,z:1.96 alpha:2.5,"SWM (z:1.96,a:2.5,25)",500,0,32,18.2483
MG:5 Var:4,z:1.96 alpha:2.5,"SWM (z:1.96,a:2.5,30)",500,0,34,16.5227
MG:5 Var:4,z:1.96 alpha:2.5,"TM (z:1.96,a:2.5,(0.1, 10))",500,0,9.6667,1.1547
MG:5 Var:4,z:1.96 alpha:2.5,"TM (z:1.96,a:2.5,(0.1, 15))",500,0,17.6667,8.1445
MG:5 Var:4,z:1.96 alpha:2.5,"TM (z:1.96,a:2.5,(0.1, 20))",500,0,24.6667,13.2791
MG:5 Var:4,z:1.96 alpha:2.5,"TM (z:1.96,a:2.5,(0.15, 10))",500,0,9.6667,1.1547
MG:5 Var:4,z:1.96 alpha:2.5,"TM (z:1.96,a:2.5,(0.15, 15))",500,0,18.6667,10.6927
MG:5 Var:4,z:1.96 alpha:2.5,"WM (z:1.96,a:2.5,(0.1, 10))",500,0,14.3333,9.2376
MG:5 Var:4,z:1.96 alpha:2.5,"WM (z:1.96,a:2.5,(0.1, 15))",500,0,18,7.8102
MG:5 Var:4,z:1.96 alpha:2.5,"WM (z:1.96,a:2.5,(0.1, 20))",500,0,23.6667,10.6927
MG:5 Var:4,z:1.96 alpha:2.5,"WM (z:1.96,a:2.5,(0.15, 10))",500,0,14.3333,9.2376
MG:5 Var:4,z:1.96 alpha:2.5,"WM (z:1.96,a:2.5,(0.15, 15))",500,0,17.3333,7.5056
MG:5 Var:4,z:1.96 alpha:2.5,"WM (z:1.96,a:2.5,(0.15, 20))",500,0,23.3333,10.9697
MG:5 Var:4,z:1.96 alpha:2.5,"WM (z:1.96,a:2.5,(0.2, 10))",500,0,9,1
MG:5 Var:4,z:1.96 alpha:2.5,"WM (z:1.96,a:2.5,(0.2, 15))",500,0,17,7.8102
MG:5 Var:4,z:1.96 alpha:2.5,"WM (z:1.96,a:2.5,(0.2, 20))",500,0,21.6667,8.9629
MG:5 Var:4,z:1.96 alpha:3,"CTM (z:1.96,a:3,(0.1, 10))",500,0,400,0
MG:5 Var:4,z:1.96 alpha:3,"CTM (z:1.96,a:3,(0.1, 15))",500,0,400,0
MG:5 Var:4,z:1.96 alpha:3,"CTM (z:1.96,a:3,(0.1, 20))",500,0,400,0
MG:5 Var:4,z:1.96 alpha:3,"CTM (z:1.96,a:3,(0.15, 10))",500,0,400,0
MG:5 Var:4,z:1.96 alpha:3,"CTM (z:1.96,a:3,(0.15, 15))",500,0,400,0
MG:5 Var:4,z:1.96 alpha:3,"CTM (z:1.96,a:3,(0.15, 20))",500,0,400,0
MG:5 Var:4,z:1.96 alpha:3,"CTM (z:1.96,a:3,(0.2, 10))",500,0,400,0
MG:5 Var:4,z:1.96 alpha:3,"CTM (z:1.96,a:3,(0.2, 15))",500,0,400,0
MG:5 Var:4,z:1.96 alpha:3,"CTM (z:1.96,a:3,(0.2, 20))",500,0,400,0
MG:5 Var:4,z:1.96 alpha:3,"SWM (z:1.96,a:3,10)",500,0,29.3333,22.1886
MG:5 Var:4,z:1.96 alpha:3,"SWM (z:1.96,a:3,15)",500,0,65.3333,81.3777
MG:5 Var:4,z:1.96 alpha:3,"SWM (z:1.96,a:3,20)",500,0,202,183.0273
MG:5 Var:4,z:1.96 alpha:3,"SWM (z:1.96,a:3,25)",500,0,221,159.7279
MG:5 Var:4,z:1.96 alpha:3,"SWM (z:1.96,a:3,30)",500,0,284,200.9179
MG:5 Var:4,z:1.96 alpha:3,"TM (z:1.96,a:3,(0.1, 10))",500,0,97.3333,79.9771
MG:5 Var:4,z:1.96 alpha:3,"TM (z:1.96,a:3,(0.1, 15))",500,0,154.6667,139.5003
MG:5 Var:4,z:1.96 alpha:3,"TM (z:1.96,a:3,(0.1, 20))",500,0,247,184.5779
MG:5 Var:4,z:1.96 alpha:3,"TM (z:1.96,a:3,(0.15, 10))",500,0,97.3333,79.9771
MG:5 Var:4,z:1.96 alpha:3,"TM (z:1.96,a:3,(0.15, 15))",500,0,154.3333,139.0012
MG:5 Var:4,z:1.96 alpha:3,"WM (z:1.96,a:3,(0.1, 10))",500,0,138,140.9149
MG:5 Var:4,z:1.96 alpha:3,"WM (z:1.96,a:3,(0.1, 15))",500,0,154.6667,139.5003
MG:5 Var:4,z:1.96 alpha:3,"WM (z:1.96,a:3,(0.1, 20))",500,0,247,184.5779
MG:5 Var:4,z:1.96 alpha:3,"WM (z:1.96,a:3,(0.15, 10))",500,0,138,140.9149
MG:5 Var:4,z:1.96 alpha:3,"WM (z:1.96,a:3,(0.15, 15))",500,0,141,140.8119
MG:5 Var:4,z:1.96 alpha:3,"WM (z:1.96,a:3,(0.15, 20))",500,0,229,161.7869
MG:5 Var:4,z:1.96 alpha:3,"WM (z:1.96,a:3,(0.2, 10))",500,0,59,51.6817
MG:5 Var:4,z:1.96 alpha:3,"WM (z:1.96,a:3,(0.2, 15))",500,0,154,138.5027
MG:5 Var:4,z:1.96 alpha:3,"WM (z:1.96,a:3,(0.2, 20))",500,0,227.3333,164.6461
MG:5 Var:4,z:2.5759 alpha:1,"CTM (z:2.5759,a:1,(0.1, 10))",243.1111,226.8466,3.6667,1.5275
MG:5 Var:4,z:2.5759 alpha:1,"CTM (z:2.5759,a:1,(0.1, 15))",408,159.3487,5.3333,1.1547
MG:5 Var:4,z:2.5759 alpha:1,"CTM (z:2.5759,a:1,(0.1, 20))",500,0,6.6667,2.0817
MG:5 Var:4,z:2.5759 alpha:1,"CTM (z:2.5759,a:1,(0.15, 10))",361.4667,239.9468,3.6667,1.5275
MG:5 Var:4,z:2.5759 alpha:1,"CTM (z:2.5759,a:1,(0.15, 15))",408,159.3487,5.6667,1.5275
MG:5 Var:4,z:2.5759 alpha:1,"CTM (z:2.5759,a:1,(0.15, 20))",500,0,6.6667,2.0817
MG:5 Var:4,z:2.5759 alpha:1,"CTM (z:2.5759,a:1,(0.2, 10))",368.5,227.7647,4,1
MG:5 Var:4,z:2.5759 alpha:1,"CTM (z:2.5759,a:1,(0.2, 15))",500,0,5.6667,1.5275
MG:5 Var:4,z:2.5759 alpha:1,"CTM (z:2.5759,a:1,(0.2, 20))",500,0,7.3333,1.5275
MG:5 Var:4,z:2.5759 alpha:1,"SWM (z:2.5759,a:1,10)",39.2877,30.3985,2.6667,2.5166
MG:5 Var:4,z:2.5759 alpha:1,"SWM (z:2.5759,a:1,15)",53.4146,48.4921,4.6667,3.5119
MG:5 Var:4,z:2.5759 alpha:1,"SWM (z:2.5759,a:1,20)",213.1218,253.8412,6,3.6056
MG:5 Var:4,z:2.5759 alpha:1,"SWM (z:2.5759,a:1,25)",378,211.3102,8,3.6056
MG:5 Var:4,z:2.5759 alpha:1,"SWM (z:2.5759,a:1,30)",357.7778,246.3361,10.6667,2.8868
MG:5 Var:4,z:2.5759 alpha:1,"TM (z:2.5759,a:1,(0.1, 10))",115.0852,156.7667,3,1.7321
MG:5 Var:4,z:2.5759 alpha:1,"TM (z:2.5759,a:1,(0.1, 15))",255.8056,213.1899,4.3333,2.0817
MG:5 Var:4,z:2.5759 alpha:1,"TM (z:2.5759,a:1,(0.1, 20))",500,0,5.6667,1.5275
MG:5 Var:4,z:2.5759 alpha:1,"TM (z:2.5759,a:1,(0.15, 10))",115.0852,156.7667,3,1.7321
MG:5 Var:4,z:2.5759 alpha:1,"TM (z:2.5759,a:1,(0.15, 15))",238.8889,232.1057,4.3333,2.0817
MG:5 Var:4,z:2.5759 alpha:1,"WM (z:2.5759,a:1,(0.1, 10))",117.9418,154.294,3,1.7321
MG:5 Var:4,z:2.5759 alpha:1,"WM (z:2.5759,a:1,(0.1, 15))",243.9444,226.2209,4,1.7321
MG:5 Var:4,z:2.5759 alpha:1,"WM (z:2.5759,a:1,(0.1, 20))",500,0,5.3333,1.5275
MG:5 Var:4,z:2.5759 alpha:1,"WM (z:2.5759,a:1,(0.15, 10))",117.9418,154.294,3,1.7321
MG:5 Var:4,z:2.5759 alpha:1,"WM (z:2.5759,a:1,(0.15, 15))",267.6667,201.4153,4.3333,2.0817
MG:5 Var:4,z:2.5759 alpha:1,"WM (z:2.5759,a:1,(0.15, 20))",500,0,6,1
MG:5 Var:4,z:2.5759 alpha:1,"WM (z:2.5759,a:1,(0.2, 10))",114.3021,157.3648,2.6667,2.3094
MG:5 Var:4,z:2.5759 alpha:1,"WM (z:2.5759,a:1,(0.2, 15))",294.8889,180.432,4,2.6458
MG:5 Var:4,z:2.5759 alpha:1,"WM (z:2.5759,a:1,(0.2, 20))",500,0,6,1
MG:5 Var:4,z:2.5759 alpha:1.5,"CTM (z:2.5759,a:1.5,(0.1, 10))",500,0,6,1
MG:5 Var:4,z:2.5759 alpha:1.5,"CTM (z:2.5759,a:1.5,(0.1, 15))",500,0,8,1.7321
MG:5 Var:4,z:2.5759 alpha:1.5,"CTM (z:2.5759,a:1.5,(0.1, 20))",500,0,11.6667,0.5774
MG:5 Var:4,z:2.5759 alpha:1.5,"CTM (z:2.5759,a:1.5,(0.15, 10))",500,0,6,1
MG:5 Var:4,z:2.5759 alpha:1.5,"CTM (z:2.5759,a:1.5,(0.15, 15))",500,0,9,0
MG:5 Var:4,z:2.5759 alpha:1.5,"CTM (z:2.5759,a:1.5,(0.15, 20))",500,0,11.6667,0.5774
MG:5 Var:4,z:2.5759 alpha:1.5,"CTM (z:2.5759,a:1.5,(0.2, 10))",500,0,6.6667,0.5774
MG:5 Var:4,z:2.5759 alpha:1.5,"CTM (z:2.5759,a:1.5,(0.2, 15))",500,0,9.6667,0.5774
MG:5 Var:4,z:2.5759 alpha:1.5,"CTM (z:2.5759,a:1.5,(0.2, 20))",500,0,13.3333,0.5774
MG:5 Var:4,z:2.5759 alpha:1.5,"SWM (z:2.5759,a:1.5,10)",406.3333,162.2354,4.6667,1.1547
MG:5 Var:4,z:2.5759 alpha:1.5,"SWM (z:2.5759,a:1.5,15)",408,159.3487,6.3333,2.0817
MG:5 Var:4,z:2.5759 alpha:1.5,"SWM (z:2.5759,a:1.5,20)",500,0,8,2.6458
MG:5 Var:4,z:2.5759 alpha:1.5,"SWM (z:2.5759,a:1.5,25)",500,0,10.3333,1.5275
MG:5 Var:4,z:2.5759 alpha:1.5,"SWM (z:2.5759,a:1.5,30)",500,0,13.3333,1.5275
MG:5 Var:4,z:2.5759 alpha:1.5,"TM (z:2.5759,a:1.5,(0.1, 10))",500,0,4.6667,0.5774
MG:5 Var:4,z:2.5759 alpha:1.5,"TM (z:2.5759,a:1.5,(0.1, 15))",500,0,7,1.7321
MG:5 Var:4,z:2.5759 alpha:1.5,"TM (z:2.5759,a:1.5,(0.1, 20))",500,0,9.6667,1.5275
MG:5 Var:4,z:2.5759 alpha:1.5,"TM (z:2.5759,a:1.5,(0.15, 10))",500,0,4.6667,0.5774
MG:5 Var:4,z:2.5759 alpha:1.5,"TM (z:2.5759,a:1.5,(0.15, 15))",500,0,7,1.7321
MG:5 Var:4,z:2.5759 alpha:1.5,"WM (z:2.5759,a:1.5,(0.1, 10))",500,0,4.6667,0.5774
MG:5 Var:4,z:2.5759 alpha:1.5,"WM (z:2.5759,a:1.5,(0.1, 15))",500,0,7,1.7321
MG:5 Var:4,z:2.5759 alpha:1.5,"WM (z:2.5759,a:1.5,(0.1, 20))",500,0,9.6667,1.5275
MG:5 Var:4,z:2.5759 alpha:1.5,"WM (z:2.5759,a:1.5,(0.15, 10))",500,0,4.6667,0.5774
MG:5 Var:4,z:2.5759 alpha:1.5,"WM (z:2.5759,a:1.5,(0.15, 15))",500,0,7,1.7321
MG:5 Var:4,z:2.5759 alpha:1.5,"WM (z:2.5759,a:1.5,(0.15, 20))",500,0,9.6667,1.5275
MG:5 Var:4,z:2.5759 alpha:1.5,"WM (z:2.5759,a:1.5,(0.2, 10))",500,0,5,1
MG:5 Var:4,z:2.5759 alpha:1.5,"WM (z:2.5759,a:1.5,(0.2, 15))",500,0,7,1.7321
MG:5 Var:4,z:2.5759 alpha:1.5,"WM (z:2.5759,a:1.5,(0.2, 20))",500,0,9.6667,1.5275
MG:5 Var:4,z:2.5759 alpha:2,"CTM (z:2.5759,a:2,(0.1, 10))",500,0,9,1
MG:5 Var:4,z:2.5759 alpha:2,"CTM (z:2.5759,a:2,(0.1, 15))",500,0,13.3333,1.5275
MG:5 Var:4,z:2.5759 alpha:2,"CTM (z:2.5759,a:2,(0.1, 20))",500,0,17,2
MG:5 Var:4,z:2.5759 alpha:2,"CTM (z:2.5759,a:2,(0.15, 10))",500,0,9.3333,1.5275
MG:5 Var:4,z:2.5759 alpha:2,"CTM (z:2.5759,a:2,(0.15, 15))",500,0,17,7.8102
MG:5 Var:4,z:2.5759 alpha:2,"CTM (z:2.5759,a:2,(0.15, 20))",500,0,20,6.0828
MG:5 Var:4,z:2.5759 alpha:2,"CTM (z:2.5759,a:2,(0.2, 10))",500,0,17,12.1655
MG:5 Var:4,z:2.5759 alpha:2,"CTM (z:2.5759,a:2,(0.2, 15))",500,0,20.3333,13.5769
MG:5 Var:4,z:2.5759 alpha:2,"CTM (z:2.5759,a:2,(0.2, 20))",500,0,25,13
MG:5 Var:4,z:2.5759 alpha:2,"SWM (z:2.5759,a:2,10)",500,0,6,0
MG:5 Var:4,z:2.5759 alpha:2,"SWM (z:2.5759,a:2,15)",500,0,9,1
MG:5 Var:4,z:2.5759 alpha:2,"SWM (z:2.5759,a:2,20)",500,0,13,1.7321
MG:5 Var:4,z:2.5759 alpha:2,"SWM (z:2.5759,a:2,25)",500,0,16,1.7321
MG:5 Var:4,z:2.5759 alpha:2,"SWM (z:2.5759,a:2,30)",500,0,19.6667,0.5774
MG:5 Var:4,z:2.5759 alpha:2,"TM (z:2.5759,a:2,(0.1, 10))",500,0,6.6667,0.5774
MG:5 Var:4,z:2.5759 alpha:2,"TM (z:2.5759,a:2,(0.1, 15))",500,0,10.3333,0.5774
MG:5 Var:4,z:2.5759 alpha:2,"TM (z:2.5759,a:2,(0.1, 20))",500,0,13.6667,1.1547
MG:5 Var:4,z:2.5759 alpha:2,"TM (z:2.5759,a:2,(0.15, 10))",500,0,6.6667,0.5774
MG:5 Var:4,z:2.5759 alpha:2,"TM (z:2.5759,a:2,(0.15, 15))",500,0,10.3333,0.5774
MG:5 Var:4,z:2.5759 alpha:2,"WM (z:2.5759,a:2,(0.1, 10))",500,0,7,1
MG:5 Var:4,z:2.5759 alpha:2,"WM (z:2.5759,a:2,(0.1, 15))",500,0,10.6667,1.1547
MG:5 Var:4,z:2.5759 alpha:2,"WM (z:2.5759,a:2,(0.1, 20))",500,0,14.3333,0.5774
MG:5 Var:4,z:2.5759 alpha:2,"WM (z:2.5759,a:2,(0.15, 10))",500,0,7,1
MG:5 Var:4,z:2.5759 alpha:2,"WM (z:2.5759,a:2,(0.15, 15))",500,0,10.6667,1.1547
MG:5 Var:4,z:2.5759 alpha:2,"WM (z:2.5759,a:2,(0.15, 20))",500,0,13.6667,0.5774
MG:5 Var:4,z:2.5759 alpha:2,"WM (z:2.5759,a:2,(0.2, 10))",500,0,6.6667,0.5774
MG:5 Var:4,z:2.5759 alpha:2,"WM (z:2.5759,a:2,(0.2, 15))",500,0,10,1
MG:5 Var:4,z:2.5759 alpha:2,"WM (z:2.5759,a:2,(0.2, 20))",500,0,13.6667,1.1547
MG:5 Var:4,z:2.5759 alpha:2.5,"CTM (z:2.5759,a:2.5,(0.1, 10))",500,0,97,80.5233
MG:5 Var:4,z:2.5759 alpha:2.5,"CTM (z:2.5759,a:2.5,(0.1, 15))",500,0,31.3333,27.4651
MG:5 Var:4,z:2.5759 alpha:2.5,"CTM (z:2.5759,a:2.5,(0.1, 20))",500,0,107,65.9621
MG:5 Var:4,z:2.5759 alpha:2.5,"CTM (z:2.5759,a:2.5,(0.15, 10))",500,0,138.3333,140.8344
MG:5 Var:4,z:2.5759 alpha:2.5,"CTM (z:2.5759,a:2.5,(0.15, 15))",500,0,154.6667,139.5003
MG:5 Var:4,z:2.5759 alpha:2.5,"CTM (z:2.5759,a:2.5,(0.15, 20))",500,0,246,186.2445
MG:5 Var:4,z:2.5759 alpha:2.5,"CTM (z:2.5759,a:2.5,(0.2, 10))",500,0,281.3333,205.5367
MG:5 Var:4,z:2.5759 alpha:2.5,"CTM (z:2.5759,a:2.5,(0.2, 15))",500,0,281.3333,205.5367
MG:5 Var:4,z:2.5759 alpha:2.5,"CTM (z:2.5759,a:2.5,(0.2, 20))",500,0,281.3333,205.5367
MG:5 Var:4,z:2.5759 alpha:2.5,"SWM (z:2.5759,a:2.5,10)",500,0,7.6667,1.5275
MG:5 Var:4,z:2.5759 alpha:2.5,"SWM (z:2.5759,a:2.5,15)",500,0,11.6667,1.5275
MG:5 Var:4,z:2.5759 alpha:2.5,"SWM (z:2.5759,a:2.5,20)",500,0,27.6667,22.0303
MG:5 Var:4,z:2.5759 alpha:2.5,"SWM (z:2.5759,a:2.5,25)",500,0,31.6667,18.5023
MG:5 Var:4,z:2.5759 alpha:2.5,"SWM (z:2.5759,a:2.5,30)",500,0,33.6667,16.773
MG:5 Var:4,z:2.5759 alpha:2.5,"TM (z:2.5759,a:2.5,(0.1, 10))",500,0,9,1
MG:5 Var:4,z:2.5759 alpha:2.5,"TM (z:2.5759,a:2.5,(0.1, 15))",500,0,17,7.8102
MG:5 Var:4,z:2.5759 alpha:2.5,"TM (z:2.5759,a:2.5,(0.1, 20))",500,0,21.6667,8.9629
MG:5 Var:4,z:2.5759 alpha:2.5,"TM (z:2.5759,a:2.5,(0.15, 10))",500,0,9,1
MG:5 Var:4,z:2.5759 alpha:2.5,"TM (z:2.5759,a:2.5,(0.15, 15))",500,0,17,7.8102
MG:5 Var:4,z:2.5759 alpha:2.5,"WM (z:2.5759,a:2.5,(0.1, 10))",500,0,9.3333,0.5774
MG:5 Var:4,z:2.5759 alpha:2.5,"WM (z:2.5759,a:2.5,(0.1, 15))",500,0,17.6667,7.2342
MG:5 Var:4,z:2.5759 alpha:2.5,"WM (z:2.5759,a:2.5,(0.1, 20))",500,0,22,8.6603
MG:5 Var:4,z:2.5759 alpha:2.5,"WM (z:2.5759,a:2.5,(0.15, 10))",500,0,9.3333,0.5774
